DDR;nitrogen;298.00;10000000000;5.036
DDR;nitrogen;298.00;1000000000000;5.437
DDR;nitrogen;298.00;100;0.000
DDR;nitrogen;298.00;1000;0.004
DDR;nitrogen;298.00;10000;0.039
DDR;nitrogen;298.00;100000;0.345
DDR;nitrogen;298.00;1000000;1.594
DDR;nitrogen;298.00;100000000;3.872
DDR;nitrogen;298.00;1000000000;4.507
DFO;nitrogen;298.00;10000000000;7.910
DFO;nitrogen;298.00;1000000000000;9.403
DFO;nitrogen;298.00;100;0.000
DFO;nitrogen;298.00;1000;0.002
DFO;nitrogen;298.00;10000;0.018
DFO;nitrogen;298.00;100000;0.174
DFO;nitrogen;298.00;1000000;1.219
DFO;nitrogen;298.00;100000000;5.447
DFO;nitrogen;298.00;1000000000;6.861
DFT;nitrogen;298.00;10000000000;4.136
DFT;nitrogen;298.00;1000000000000;4.144
DFT;nitrogen;298.00;100;0.000
DFT;nitrogen;298.00;1000;0.002
DFT;nitrogen;298.00;10000;0.018
DFT;nitrogen;298.00;100000;0.182
DFT;nitrogen;298.00;1000000;1.421
DFT;nitrogen;298.00;100000000;4.056
DFT;nitrogen;298.00;1000000000;4.110
DON;nitrogen;298.00;10000000000;4.327
DON;nitrogen;298.00;1000000000000;4.985
DON;nitrogen;298.00;100;0.000
DON;nitrogen;298.00;1000;0.001
DON;nitrogen;298.00;10000;0.008
DON;nitrogen;298.00;100000;0.075
DON;nitrogen;298.00;1000000;0.587
DON;nitrogen;298.00;100000000;3.274
DON;nitrogen;298.00;1000000000;3.975
EAB;nitrogen;298.00;10000000000;6.279
EAB;nitrogen;298.00;1000000000000;7.376
EAB;nitrogen;298.00;100;0.000
EAB;nitrogen;298.00;1000;0.004
EAB;nitrogen;298.00;10000;0.035
EAB;nitrogen;298.00;100000;0.318
EAB;nitrogen;298.00;1000000;1.534
EAB;nitrogen;298.00;100000000;4.018
EAB;nitrogen;298.00;1000000000;5.397
EDI;nitrogen;298.00;10000000000;3.471
EDI;nitrogen;298.00;1000000000000;5.984
EDI;nitrogen;298.00;100;0.000
EDI;nitrogen;298.00;1000;0.003
EDI;nitrogen;298.00;10000;0.028
EDI;nitrogen;298.00;100000;0.270
EDI;nitrogen;298.00;1000000;1.647
EDI;nitrogen;298.00;100000000;3.229
EDI;nitrogen;298.00;1000000000;3.302
EEI;nitrogen;298.00;10000000000;4.341
EEI;nitrogen;298.00;1000000000000;4.958
EEI;nitrogen;298.00;100;0.000
EEI;nitrogen;298.00;1000;0.002
EEI;nitrogen;298.00;10000;0.016
EEI;nitrogen;298.00;100000;0.144
EEI;nitrogen;298.00;1000000;0.727
EEI;nitrogen;298.00;100000000;2.541
EEI;nitrogen;298.00;1000000000;3.791
EMT;nitrogen;298.00;10000000000;10.157
EMT;nitrogen;298.00;1000000000000;11.849
EMT;nitrogen;298.00;100;0.000
